,pyr_1,pyr_2,pyr_3
P0A9P0,2631.4466838444537,2630.784382918728,15466.12158728538
P0A9P4,0.0,0.0,0.0
P0A9P9,0.0,0.0,0.0
P0A9Q5,91.82998822194206,91.75890171049019,66.09156944309547
P0A9Q7,0.0,0.0,0.0
P0A9Q9,202.73002112152963,223.08258074171596,145.90816713131494
P0A9S1,0.0,0.0,0.0
P0A9S3,0.0,0.0,0.0
P0A9S5,0.0,0.0,0.0
P0A9T0,4376.782317413536,4087.094099117554,3150.0430095833126
P0A9U8,50.558780802921426,50.519642745516364,36.38799521914889
P0A9V1,2.4246360817142003,2.422759146696278,1.745050904085373
P0A9V8,0.0,0.0,0.0
P0A9X1,0.0,0.0,0.0
P0AA04,0.0,0.0,0.0
P0AA25,0.0,0.0,0.0
P0AA84,0.0,0.0,0.0
P0AA89,0.0,0.0,0.0
P0AAB4,0.01466714839902234,0.0146557944128918,0.010556190583442697
P0AAF3,0.0,0.0,0.0
P0AAF6,0.0,0.0,0.0
P0AAG3,0.0,0.0,0.0
P0AAG8,0.0,0.0,0.0
P0AAH0,0.0,0.0,0.0
P0AAI1,0.0,0.0,0.0
P0AAI5,0.0,0.0,0.0
P0AAI9,1.7494316767946725,1.7480774242532668,1.2590950667812337
P0AAJ1,0.0,0.0,0.0
P0AAJ3,0.0,0.0,0.0
P0AAJ5,0.0,0.0,0.0
P0AAJ8,0.0,0.0,0.0
P0AAK1,0.0,0.0,0.0
P0AAK7,0.0,0.0,0.0
P0AAL3,0.0,0.0,0.0
P0AAM1,0.0,0.0,0.0
P0AAN3,0.0,0.0,0.0
P0AAX8,0.0,0.0,0.0
P0AB65,0.0,0.0,0.0
P0AB67,0.0,0.0,0.0
P0AB71,0.0,0.0,0.0
P0AB74,0.0,0.0,0.0
P0AB77,0.0,128.1533954864698,0.0
P0AB80,306.765520846055,306.5280505911537,220.78424615217318
P0AB87,0.0,0.0,0.0
P0AB89,483.32568940510686,482.9515421594823,347.8575352502895
P0AB91,110.9543722171902,110.86848132899601,79.85570659863475
P0AB96,0.0,0.0,0.0
P0AB98,195026.28792208733,195052.1184450374,135787.7094023711
P0ABA0,195026.28792208733,195052.1184450374,135787.7094023711
P0ABA4,195026.28792208733,195052.1184450374,135787.7094023711
P0ABA6,195026.28792208733,195052.1184450374,135787.7094023711
P0ABB0,195026.28792208733,195052.1184450374,135787.7094023711
P0ABB4,195026.28792208733,195052.1184450374,135787.7094023711
P0ABB8,0.0,0.0,0.0
P0ABC0,0.0,0.0,0.0
P0ABD3,0.0,0.0,0.0
P0ABD5,91.82998822194206,91.75890171049019,66.09156944309547
P0ABD8,91.82998822194206,91.75890171049019,66.09156944309547
P0ABE9,0.0,0.0,0.0030536035020229976
P0ABF6,0.0,0.0,0.0
P0ABF8,0.0,0.0,0.0
P0ABG1,553.5727364334831,553.1442102468875,398.4155030421305
P0ABG4,7.049716536106212,7.044259280094542,5.073798211474377
P0ABH7,10988.202939232253,11040.243453316178,5822.2568511062755
P0ABI8,8223.191044516072,8229.392968467566,5481.846390589925
P0ABJ1,8223.191044516072,8229.392968467566,5481.846390589925
P0ABJ3,8223.191044516072,8229.392968467566,5481.846390589925
P0ABJ6,8223.191044516072,8229.392968467566,5481.846390589925
P0ABJ9,0.0,0.0,0.0
P0ABK2,0.0,0.0,0.0
P0ABK5,0.0,0.0,0.0
P0ABK9,0.0,0.0,0.0
P0ABL1,0.0,0.0,0.0
P0ABL3,0.0,0.0,0.0
P0ABL5,0.0,0.0,0.0
P0ABL8,0.0,0.0,0.0
P0ABM1,0.0,0.0,0.0
P0ABM5,0.0,0.0,0.0
P0ABN1,0.0,0.0,0.0
P0ABP8,0.1980065033868016,0.19785322457403928,0.14250857287647642
P0ABQ0,35.457780621285295,35.43033239924969,25.519554293957963
P0ABQ2,0.0,0.0,0.0
P0ABQ4,0.0,0.0,0.0
P0ABR5,0.0,0.0,0.0
P0ABR9,0.0,0.0,0.0
P0ABU0,0.0,0.0,0.0
P0ABW0,0.0,0.0,0.0
P0ABY4,3.0543420617749657,3.0039110219712777,2.163639605625288
P0ABZ4,59.72407100916684,59.67783800903313,42.984406978106875
P0AC00,0.0,0.0,0.0
P0AC13,217.98849716215256,217.81975008830926,156.8899460507986
P0AC16,266.9768868673655,266.7702173915485,192.14770468495817
P0AC19,0.0,0.0,0.0
P0AC28,0.0,0.0,0.0
P0AC33,0.0,0.0,0.0
P0AC35,0.0,0.0,0.0
P0AC38,0.0,0.0,0.0
P0AC41,5100.867925811095,5126.28511385331,2659.378797527077
P0AC44,5100.867925811095,5126.28511385331,2659.378797527077
P0AC47,0.0,0.0,0.0
P0AC53,0.0,0.0,0.0
P0AC59,0.0,0.0,0.0
P0AC62,0.0,0.0,0.0
P0AC69,26237.98724564372,26217.67615754626,18883.91569757593
P0AC75,94.57638002442951,94.50316750364135,68.06819328947296
P0AC78,0.0,0.0,0.0
P0AC81,0.0,0.0,0.0
P0AC84,0.0,0.0,0.0
P0AC86,0.0,0.0,0.0
P0AC88,0.0,0.0,0.0
P0ACB2,25.600218737514624,25.580401352391434,18.424903097663716
P0ACB4,27.12424494654982,27.103247797510058,19.521770101328208
P0ACC7,14.103802202641825,14.092884308430971,10.150740958767301
P0ACD4,1616.0172025289653,1614.7662274651802,1163.0744512788665
P0ACD8,0.0,0.0,0.0
P0ACE0,0.0,0.0,0.0
P0ACE7,0.0,0.0,0.0
P0ACV0,0.0,0.0,0.0
P0ACV2,0.0,0.0,0.0
P0AD57,3.9601870939739747,3.9571214735741487,2.8502125002611893
P0AD61,0.0,0.0,0.0
P0AD65,182.76713888430993,182.62565701588255,131.54054884874728
P0AD68,182.76713888430993,182.62565701588255,131.54054884874728
P0AD70,0.0,0.0,0.0
P0ADA1,0.0,0.0,0.0
P0ADC1,2.4246360817142003,2.422759146696278,1.745050904085373
P0ADC6,2.4246360817142003,2.422759146696278,1.745050904085373
P0ADF6,0.0,0.0,0.0
P0ADF8,936.7925331387847,555.5015504084374,270.368344296179
P0ADG4,0.0,0.0,0.0
P0ADG7,2786.7019582260077,2784.5447443953053,2005.6357357268696
P0ADI4,0.0,0.0,0.0
P0ADP0,8.800289039409833,8.793476647739304,6.33371435006531
P0ADU2,0.0022212338528670643,0.002219514373547435,0.0015986589378769974
P0ADV1,2.4246360817142003,2.422759146696278,1.745050904085373
P0ADV9,2.4246360817142003,2.422759146696278,1.745050904085373
P0AE08,0.0,0.0,0.0
P0AE12,0.0,0.0,0.0
P0AE22,0.0,0.0,0.0
P0AE26,0.0,0.0,0.0
P0AE30,0.0,0.0,0.0
P0AE34,0.0,0.0,0.0
P0AE37,0.0,0.0,0.0
P0AE52,0.0,0.0,0.0
P0AE76,0.0,0.0,0.0
P0AEA5,0.0,0.0,0.0
P0AEA8,0.6252841451127977,0.6248001064082002,0.4500273962630714
P0AEB0,0.0,0.0,0.0
P0AEB2,0.0,0.0,0.0
P0AED7,115.56818897436787,115.47872648452059,83.17634723584952
P0AEE5,0.0,0.0,0.0
P0AEG6,0.0,0.0,0.0
P0AEI6,0.0,0.0,0.0
P0AEJ2,0.0,0.0,0.0
P0AEJ6,0.0,0.0,0.0
P0AEK2,4684.886683076612,4681.260065483654,3371.7908446122115
P0AEK4,0.0,0.0,0.0
P0AEK7,0.0,0.0,0.0
P0AEL0,0.0,0.0,0.0
P0AEL6,0.0,0.0,0.0
P0AEM9,0.0,0.0,0.0
P0AEN1,0.0,0.0,812.0450609757818
P0AEP3,0.0,0.0,0.0
P0AEP7,0.0,0.0,0.0
P0AEP9,0.0,5.051633522884654,0.0
P0AEQ3,0.0,0.0,0.0
P0AEQ6,0.0,0.0,0.0
P0AER3,0.0,0.0,0.0
P0AER5,0.0,0.0,0.0
P0AES0,0.0,0.0,0.0
P0AES2,0.0,0.0,0.0
P0AET8,0.0,0.0,0.0
P0AEU0,0.0,0.0,0.0
P0AEU3,0.0,0.0,0.0
P0AEW4,0.0,0.0,0.0
P0AEW6,0.0,0.0,0.0
P0AEW9,0.0,0.0,0.0
P0AEX9,0.0,0.0,0.0
P0AEY3,0.0,0.0,0.0
P0AEZ1,99.67699591719888,99.59983495868255,71.73919135891376
P0AEZ7,0.0,0.0,0.0
P0AF01,0.000872350563939114,0.0008716752686510048,0.0006278452060340056
P0AF03,0.0,0.0,0.0
P0AF12,8.072748295732586,8.06649910061354,5.810091179522995
P0AF16,7.049716536106212,7.044259280094542,5.073798211474377
P0AF18,0.0,0.0,0.0
P0AF24,0.0,0.0,0.0
P0AF26,0.0,0.0,0.0
P0AF32,0.0,0.0,0.0
P0AF98,2.4246360817142003,2.422759146696278,1.745050904085373
P0AFA9,0.0,0.0,0.0
P0AFC0,2.0483254406862756,2.0467398114953124,1.4742138785639702
P0AFC3,1293.7291687185023,1292.2993882369253,944.5331260593147
P0AFC7,1293.7291687185023,1292.2993882369253,944.5331260593147
P0AFD1,1293.7291687185023,1292.2993882369253,944.5331260593147
P0AFD4,1293.7291687185023,1292.2993882369253,944.5331260593147
P0AFD6,1293.7291687185023,1292.2993882369253,944.5331260593147
P0AFE0,1293.7291687185023,1292.2993882369253,944.5331260593147
P0AFE4,1293.7291687185023,1292.2993882369253,944.5331260593147
P0AFE8,1293.7291687185023,1292.2993882369253,944.5331260593147
P0AFF0,1293.7291687185023,1292.2993882369253,944.5331260593147
P0AFG3,1475.7104968582453,1476.715610806154,728.1498899747314
P0AFG6,1475.7104968582453,1476.715610806154,728.1498899747314
P0AFG8,1155.7361869862086,1154.0687721125735,14737.971697310644
P0AFI0,0.0,0.0,0.0
P0AFI5,0.0,0.0,0.0
P0AFI7,0.0,0.0,0.0
P0AFK4,0.0,0.0,0.0
P0AFK6,0.0,0.0,0.0
P0AFK9,0.0,0.0,0.0
P0AFL1,0.0,0.0,0.0
P0AFL6,0.0,0.0,0.0
P0AFM2,0.0,0.0,0.0
P0AFP4,0.0,0.0,0.0
P0AFQ5,0.0,0.0,0.0
P0AFR9,0.0,0.0,0.0
P0AFS1,0.0,0.0,0.0
P0AFS3,38.432466738644806,38.402715782123366,27.660485354605125
P0AFS9,0.0,0.0,0.0
P0AFT2,0.0,0.0,0.0
P0AFU8,118.65449328862131,118.56264165987022,85.39761176892749
P0AFV4,0.0,0.0,0.0
P0AG00,0.0,0.0,0.0
P0AG07,21.19194613599085,21.1816292055904,15.252196006995574
P0AG16,247.80433176044448,247.6125039511382,178.34889797939906
P0AG18,1019.4890432078569,1018.6998465526528,733.7432161354042
P0AG20,0.0,0.0,0.0
P0AG24,0.0,0.0,0.0
P0AG40,2.3295218199829226,2.3277185138694936,1.676595588388767
P0AG78,0.0,0.0,0.0
P0AG80,0.0,0.0,0.0
P0AG82,0.0,0.0,0.0
P0AG84,0.0,0.0,0.0
P0AGB0,393923.1713461376,367850.3869632482,283513.05644670175
P0AGC3,0.0,0.0,0.0
P0AGC5,0.0,0.0,0.0
P0AGD1,0.0,0.0,0.0
P0AGD3,0.0005775124856321726,0.0005770654274466552,0.0
P0AGE6,0.0,0.0,0.0
P0AGE9,3622.2530715606486,3624.855195489076,1766.312474198539
P0AGF6,0.0,0.0,0.0
P0AGG0,125.72004416984034,125.62272302744844,90.48280622184225
P0AGG2,126.39922717519133,126.30138027044853,90.97162552403182
P0AGG4,0.0,0.0,0.0
P0AGH8,0.0,0.0,0.0
P0AGI1,0.0,0.0,0.0
P0AGI4,0.0,0.0,0.0
P0AGK1,3960.187093973975,3957.12147357415,2850.2125002611892
P0C066,0.0,0.0,0.0
P0C0T5,0.0,0.0,0.0
P0C7L2,0.0,0.0,0.0
P0C8J6,0.0,0.0,0.0
P0C8J8,0.0,0.0,0.0
P0C8K0,0.0,0.0,0.0
P0C960,0.0,0.0,0.0
P0CI31,0.0,0.0,0.0
P0DP69,0.0,0.0,0.0
P10346,0.0,0.0,0.0
P10371,235.30172053940555,235.11957112639115,169.35056079419255
P10378,0.0,0.0,0.0
P10441,0.6293565779993798,0.6288693867837927,0.4529583939266601
P10902,14.577990561093337,14.566705592933566,10.492022204996212
P10905,0.0,0.0,0.0
P10906,0.0,0.0,0.0
P10907,0.0,0.0,0.0
P10908,0.0,0.0,0.0
P11349,0.0,0.0,0.0
P11350,0.0,0.0,0.0
P11446,7112.128991726341,7106.623421609151,5118.7174935585945
P11447,3.585564419359829,3.582788798115689,2.580590332235164
P11454,0.0,0.0,0.0
P11458,101.13426338906753,101.05597434522262,72.7880109893863
P11553,0.0,0.0,0.0
P11868,0.0,0.0,0.0
P11880,21.043802686313974,21.02751246838392,15.145574702981348
P11988,0.0,0.0,0.0
P12008,288.8254047745998,288.6018221428079,207.87244631301692
P12281,0.0,0.0,0.0
P12282,0.0,0.0,0.0
P12758,0.0,0.0,0.0
P12995,0.0,0.0,0.0
P12996,0.0,0.0,0.0
P12998,0.0,0.0,0.0
P12999,0.0,0.0,0.0
P13000,0.0,0.0,0.0
P13001,0.0,0.0,0.0
P13009,386.37932741342644,386.37932741342644,386.37932741342644
P13016,0.0,0.0,0.0
P13029,0.0,0.0,0.0
P13033,0.0,0.0,0.0
P13035,0.0,0.0,0.0
P13482,0.0,0.0,0.0
P14081,0.0,0.0,0.0
P14175,0.0,0.0,0.0
P14176,0.0,0.0,0.0
P14407,772.9539541684996,776.6202057060107,409.37073006416153
P14900,593.1049473942041,592.6458189280963,426.8674925995603
P15028,0.0,0.0,0.0
P15029,0.0,0.0,0.0
P15030,0.0,0.0,0.0
P15031,0.0,0.0,0.0
P15042,0.0,0.0,0.0
P15047,0.0,0.0,0.0
P15067,0.0,0.0,0.0
P15254,318246.317651431,317999.9599969818,229047.16651202049
P15288,0.0,0.0,0.0
P15639,4481.21869661833,4477.749740448464,3225.207608231726
P15640,1025.4960001792638,1024.7021534786463,738.0665229494906
P15723,0.0,0.0,0.0
P15770,41.143610174665476,41.11176049492054,29.61174036553793
P15877,0.0,0.0,0.0
P15977,0.0,0.0,0.0
P16095,0.0,0.0,0.0
P16429,0.0,0.0,0.0
P16430,0.0,0.0,0.0
P16431,0.0,0.0,0.0
P16432,0.0,0.0,0.0
P16433,0.0,0.0,0.0
P16456,0.0,0.0,0.0
P16676,0.0,0.0,0.0
P16677,0.0,0.0,0.0
P16679,0.0,0.0,0.0
P16682,0.0,0.0,0.0
P16685,0.0,0.0,0.0
P16686,0.0,0.0,0.0
P16687,0.0,0.0,0.0
P16688,0.0,0.0,0.0
P16689,0.0,0.0,0.0
P16690,8597.199555293297,8589.311463052969,5741.144063307877
P16691,0.0,0.0,0.0
P16692,0.0,0.0,0.0
P16700,0.0,0.0,0.0
P16701,0.0,0.0,0.0
P16703,366.23507806543773,365.95157183207755,263.5854753238024
P17109,0.0,0.0,0.0
P17115,5.41964599719139,5.4154505950716265,3.90060934032421
P17169,195.11427580320844,194.963235892719,140.42698859353428
P17334,0.0,0.0,0.0
P17411,0.0,0.0,0.0
P17443,70.4953888531025,70.44081766819839,50.736703532426034
P17444,0.0,0.0,0.0
P17445,0.0,0.0,0.0
P17846,222.23258892140225,222.06055645376165,159.65298031124888
P17854,26237.98724564372,26217.67615754626,18883.91569757593
P17952,986.9567620389506,986.1927489477421,710.3291924417771
P17993,0.0,0.0,0.0
P18133,0.0,0.0,0.0
P18200,0.0,0.0,0.0
P18335,0.0,0.0,0.0
P18775,0.0,0.0,0.0
P18776,0.0,0.0,0.0
P18777,0.0,0.0,0.0
P18843,20.10131593591877,20.085755306396088,14.467251317350717
P18956,0.0,0.0,0.0
P19317,0.0,0.0,0.0
P19318,0.0,0.0,0.0
P19319,0.0,0.0,0.0
P19624,5.657287935166928,5.652908572048454,4.071644194519579
P19636,0.0,0.0,0.0
P19642,0.0,0.0,0.0
P19925,0.0,0.0,0.0
P19926,0.0,0.0,0.0
P20099,0.0,0.0,0.0
P20966,0.0,0.0,0.0
P21151,50221.29250973263,50006.42673574429,35969.11031324994
P21156,378.86060045597776,378.56732067958046,272.6722737214348
P21169,0.0,0.0,0.0
P21170,0.0,0.0,0.0
P21177,85.08414241336509,85.0182779285585,61.23647204688952
P21179,0.0,0.0,0.0
P21369,0.0,0.0,0.0
P21437,0.0,0.0,0.0
P21514,0.0,0.0,0.0
P21515,0.0,0.0,0.0
P21517,0.0,0.0,0.0
P21599,0.0,0.0,0.0
P21645,60.087271374350834,60.04075721718538,43.24580832010969
P21829,0.0,0.0,0.0
P22106,0.0,0.0,0.0
P22188,759.2084416174056,758.6207307767066,546.4149393079379
P22255,771.011224480945,770.414376988111,554.9095983877459
P22256,0.0,0.0,0.0
P22259,0.0,0.0,0.0
P22333,0.0,0.0,0.0
P22525,0.0,0.0,0.0
P22564,0.0,0.0,0.0
P22634,81.16509565849876,81.10226494694443,58.415868932752396
P22939,40.30077990895798,40.26958267254298,29.005141408993932
P23200,0.0,0.0,0.0
P23256,0.0,0.0,0.0
P23331,0.0,0.0,0.0
P23522,0.0,0.0,0.0
P23524,0.0,0.0,0.0
P23538,110.80187679013437,108.27441508721158,79.74595310413662
P23721,23739.312045484276,22162.79246279851,17085.577608846183
P23830,15.193430455980799,15.181669069651416,10.934964530686525
P23845,378.86060045597776,378.56732067958046,272.6722737214348
P23857,0.0,0.0,0.0
P23871,0.0,0.0,0.0
P23876,0.0,0.0,0.0
P23877,0.0,0.0,0.0
P23878,0.0,0.0,0.0
P23883,0.0,0.0,0.0
P23893,133.39577579701103,133.29251279407026,96.00715790353509
P23908,2.764634497028471,2.7624943658399745,1.9897534169722937
P23917,0.0,0.0,0.0
P23930,0.0,0.0,0.0
P24169,0.0,0.0,0.0
P24173,0.0,0.0,0.0
P24174,0.0,0.0,0.0
P24175,0.0,0.0,0.0
P24182,91.82998822194206,91.75890171049019,66.09156944309547
P24183,0.0,0.0,0.0
P24186,1728.2025606226875,1513.1275746970487,1243.8161188812485
P24203,0.0,0.0,0.0
P24205,0.0,0.0,0.0
P24215,0.0,0.0,0.0
P24224,0.0,0.0,0.0
P24228,0.0,0.0,0.0
P24232,0.0,0.0,0.0
P24240,0.0,0.0,0.0
P24241,0.0,0.0,0.0
P25397,0.0,0.0,0.0
P25437,0.0,0.0,0.0
P25516,339091.82861694443,324000.3155208607,179672.66651676004
P25519,0.0,0.0,0.0
P25524,0.0,0.0,0.0
P25526,0.0,0.0,0.0
P25534,0.0,0.0,0.0
P25535,0.0,0.0,0.0
P25536,0.0,0.0,0.0
P25539,0.6480193656558112,0.6475177273903903,0.46639031252201685
P25552,0.0,0.0,0.0
P25553,0.0,0.03117889202527604,0.0
P25665,5030.4836215397045,5021.052888647328,1615.8815033854173
P25718,0.0,0.0,0.0
P25740,0.0,0.0,0.0
P25741,0.0,0.0,0.0
P25742,0.0,0.0,0.0
P25889,0.0,0.0,0.0
P26281,4.525887374371954,4.522383839731771,3.2573563983471012
P26365,0.0,0.0,0.0
P26458,0.0,0.0,0.0
P26459,0.0,0.0,0.0
P26602,4.659043639969382,4.655437027734292,3.3531911767778704
P26612,0.0,0.0,0.0
P26616,0.0,0.0,0.0
P26646,0.0,0.0,0.0
P26647,3.125256825162027,3.1228375326259687,2.2492993028431005
P27126,0.0,0.0,0.0
P27127,0.0,0.0,0.0
P27128,0.0,0.0,0.0
P27129,0.0,0.0,0.0
P27240,0.0,0.0,0.0
P27241,0.0,0.0,0.0
P27242,0.0,0.0,0.0
P27243,0.0,0.0,0.0
P27247,0.0,0.0,0.0
P27248,0.0,0.0,0.0
P27250,0.0,0.0,0.0
P27253,0.0,0.0,0.0
P27254,0.0,0.0,0.0
P27278,0.0,0.0,0.0
P27300,287.92335798904395,287.70047364068205,207.22322824250622
P27302,57.588180859517635,168.59224571042043,41.447171322502534
P27306,1397.1806926251415,1333.7943367192674,0.0
P27550,0.0,0.0,0.0
P27828,0.0,0.0,0.0
P27829,0.0,0.0,0.0
P27830,0.0,0.0,0.0
P27832,0.0,0.0,0.0
P27833,0.0,0.0,0.0
P27835,0.0,0.0,0.0
P27836,0.0,0.0,0.0
P27848,0.0,0.0,0.0
P28248,0.0,0.0,0.0
P28305,0.06629727857696055,0.06624595719115685,0.047715253761839355
P28306,0.0,0.0,0.0
P28629,0.0,0.0,0.0
P28635,0.0,0.0,0.0
P28861,0.0,0.0,0.0
P28903,6.012476361971277,6.007822043942556,4.327279211250576
P28904,0.0,0.0,0.0
P29012,20.874679128559464,20.85851983086534,0.0
P29208,0.0,0.0,0.0
P29680,24.985190761295925,24.965849475474506,17.98225723669004
P30011,577.905915529776,577.4585527860037,415.9284966420177
P30125,231.90853788776172,231.72901517134278,166.90843081904526
P30126,0.4017989099724622,0.4014878734214605,0.28918135649134097
P30136,0.1800061713799826,0.17986682680408797,0.12955343462739552
P30137,39.93547443170607,39.90455998191151,28.742224982834138
P30138,660.0216779559703,659.5107485800999,475.0285762549226
P30139,0.03046341630932084,0.030439834274364027,0.021925027253791227
P30140,660.0216779559703,659.5107485800999,475.0285762549226
P30147,0.0,0.0,0.0
P30235,0.0,0.0,0.0
P30744,0.0,0.0,0.0
P30745,0.0,0.0,0.0
P30748,0.0,0.0,0.0
P30749,0.0,0.0,0.0
P30750,0.0,0.0,0.0
P30859,0.0,0.0,0.0
P30860,0.0,0.0,0.0
P30863,0.0,0.0,0.0
P31057,30.572743023264785,30.549076357612375,22.003711507792097
P31119,7128.100992509801,7122.58305830721,5130.212808099788
P31120,424.8054591821928,424.4766130315657,305.73955250314873
P31129,0.0,0.0,0.0
P31133,0.0,0.0,0.0
P31134,0.0,0.0,0.0
P31135,0.0,0.0,0.0
P31142,0.0,0.0,0.0
P31434,0.0,0.0,0.0
P31441,0.0,0.0,0.0
P31459,0.0,0.0,0.0
P31467,0.0,0.0,0.0
P31545,0.0003046341630932083,0.00030439834274364027,0.0002192502725379123
P31547,0.0,0.0,0.0
P31548,0.0,0.0,0.0
P31549,0.0,0.0,0.0
P31550,0.0,0.0,0.0
P31551,0.0,0.0,0.0
P31552,0.0,0.0,0.0
P31554,2.4246360817142003,2.422759146696278,1.745050904085373
P31572,0.0,0.0,0.0
P31658,0.0,0.0,0.0
P31660,0.0,0.0,0.0
P31663,17.098708826378296,17.085472545140014,12.3062250542945
P31677,0.0,0.0,0.0
P31678,0.0,0.0,0.0
P31806,0.0,0.0,0.0
P31979,1293.7291687185023,1292.2993882369253,944.5331260593147
P32055,0.0,0.0,0.0
P32056,0.0,0.0,0.0
P32099,0.0,0.0,0.0
P32125,0.0,0.0,0.0
P32131,0.0,0.0,0.0
P32138,0.0,0.0,0.0
P32140,0.0,0.0,0.0
P32141,0.0,0.0,0.0
P32143,0.0,0.0,0.0
P32166,0.0,0.0,0.0
P32169,0.0,0.0,0.0
P32170,0.0,0.0,0.0
P32171,0.0,0.0,0.0
P32173,0.0,0.0,0.0
P32176,0.0,0.0,0.0
P32662,0.0,0.0,0.0
P32664,0.0,0.0,0.0
P32669,59.31803040131044,0.0,0.0
P32674,83109.45802959827,83430.72984353191,46473.86130043484
P32675,83109.45802959827,83430.72984353191,46473.86130043484
P32709,0.0,0.0,0.0
P32718,0.0,0.0,0.0
P32719,0.0,0.0,0.0
P32720,0.0,0.0,0.0
P32721,0.0,0.0,0.0
P33013,0.0,0.0,0.0
P33018,0.0,0.0,0.0
P33022,0.0,0.0,0.0
P33025,0.0,0.0,0.0
P33030,0.0,0.0,0.0
P33195,0.0,0.0,0.0
P33221,38.46109754412116,44.46683459185519,4.4280416002896805
P33225,0.0,0.0,0.0
P33226,0.0,0.0,0.0
P33232,0.0,0.0,0.0
P33359,0.0,0.0,0.0
P33360,0.0,0.0,0.0
P33361,0.0,0.0,0.0
P33362,0.0,0.0,0.0
P33363,0.0,0.0,0.0
P33570,168.59280172069927,57.4786245922259,121.3390427057364
P33590,0.0,0.0,0.0
P33591,0.0,0.0,0.0
P33593,0.0,0.0,0.0
P33594,0.0,0.0,0.0
P33599,1293.7291687185023,1292.2993882369253,944.5331260593147
P33602,1293.7291687185023,1292.2993882369253,944.5331260593147
P33607,1293.7291687185023,1292.2993882369253,944.5331260593147
P33931,0.0,0.0,0.0
P33934,0.0,0.0,0.0
P33937,0.0,0.0,0.0
P33940,0.0,0.0,0.0
P35340,0.0,0.0,0.0
P36548,0.0,0.0,0.0
P36553,465.9043639969137,465.5437027734072,335.319117677788
P36561,0.0,0.0,0.0
P36562,0.0,0.0,0.0
P36649,0.0,0.0,0.0
P36655,0.0,0.0,0.0
P36672,0.0,0.0,0.0
P36683,0.0,16697.463876249847,0.0
P36937,0.0,0.0,0.0
