# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0000160	BP	p	phosphorelay signal transduction system	19/1594	38/1997	3.256058580310837e-05	6	19	0.047864061130569305	945003, 945046, 945697, 945978, 946199, 946393, 946424, 946487, 946717, 947441, 948178, 948360, 948404, 948405, 948870, 948874, 948922, 949024, 949081
GO:0005829	CC	e	cytosol	726/1594	826/1997	1.3423869460201529e-14	2	726	2.2417861998536554e-12	944744, 944748, 944749, 944750, 944753, 944759, 944760, 944761, 944762, 944774, 944775, 944777, 944778, 944789, 944790, 944791, 944796, 944798, 944806, 944807, 944811, 944813, 944817, 944832, 944839, 944840, 944849, 944854, 944857, 944862, 944864, 944866, 944873, 944877, 944879, 944881, 944882, 944885, 944895, 944905, 944939, 944955, 944958, 944983, 944988, 944993, 945003, 945013, 945017, 945031, 945032, 945034, 945046, 945048, 945054, 945060, 945063, 945064, 945066, 945067, 945068, 945069, 945074, 945076, 945081, 945083, 945085, 945087, 945096, 945098, 945099, 945104, 945113, 945153, 945154, 945158, 945184, 945198, 945215, 945220, 945221, 945225, 945226, 945227, 945235, 945237, 945258, 945260, 945271, 945272, 945276, 945279, 945281, 945282, 945283, 945284, 945288, 945290, 945293, 945295, 945303, 945307, 945310, 945312, 945313, 945317, 945323, 945339, 945351, 945358, 945366, 945372, 945378, 945382, 945387, 945389, 945396, 945398, 945399, 945412, 945424, 945425, 945432, 945454, 945465, 945469, 945470, 945472, 945483, 945503, 945506, 945509, 945514, 945517, 945527, 945528, 945533, 945535, 945537, 945542, 945549, 945551, 945553, 945556, 945568, 945574, 945600, 945605, 945609, 945611, 945612, 945618, 945632, 945633, 945637, 945642, 945645, 945650, 945654, 945656, 945657, 945663, 945667, 945669, 945672, 945681, 945686, 945690, 945695, 945697, 945702, 945730, 945740, 945747, 945748, 945749, 945754, 945764, 945766, 945768, 945771, 945772, 945778, 945785, 945787, 945824, 945829, 945834, 945837, 945838, 945840, 945846, 945848, 945851, 945854, 945860, 945862, 945864, 945865, 945869, 945870, 945876, 945880, 945906, 945908, 945916, 945964, 945978, 945979, 945980, 946003, 946025, 946030, 946031, 946043, 946054, 946058, 946073, 946074, 946084, 946085, 946086, 946116, 946122, 946128, 946129, 946132, 946149, 946151, 946159, 946161, 946162, 946164, 946169, 946177, 946178, 946179, 946190, 946199, 946204, 946207, 946209, 946210, 946222, 946223, 946225, 946227, 946230, 946248, 946249, 946254, 946278, 946304, 946315, 946324, 946327, 946331, 946333, 946334, 946357, 946364, 946368, 946370, 946371, 946379, 946380, 946384, 946385, 946393, 946398, 946400, 946405, 946410, 946415, 946425, 946431, 946441, 946452, 946472, 946480, 946481, 946489, 946493, 946508, 946515, 946516, 946521, 946527, 946531, 946538, 946541, 946549, 946551, 946554, 946556, 946560, 946572, 946598, 946607, 946609, 946610, 946612, 946624, 946627, 946632, 946633, 946636, 946643, 946648, 946663, 946665, 946674, 946676, 946680, 946691, 946694, 946702, 946713, 946724, 946747, 946751, 946755, 946767, 946768, 946775, 946778, 946783, 946785, 946794, 946797, 946799, 946802, 946804, 946805, 946806, 946831, 946837, 946858, 946877, 946879, 946880, 946881, 946885, 946903, 946906, 946913, 946926, 946932, 946941, 946946, 946949, 946950, 946952, 946953, 946957, 946960, 946963, 946969, 946973, 946974, 946975, 946979, 946983, 946985, 946989, 946991, 946993, 946995, 946999, 947002, 947004, 947006, 947014, 947022, 947024, 947032, 947033, 947039, 947043, 947051, 947059, 947062, 947066, 947068, 947077, 947083, 947087, 947092, 947097, 947099, 947101, 947102, 947117, 947120, 947121, 947129, 947130, 947143, 947157, 947160, 947168, 947175, 947188, 947206, 947214, 947234, 947239, 947263, 947266, 947267, 947270, 947273, 947285, 947296, 947306, 947334, 947364, 947369, 947372, 947376, 947378, 947380, 947390, 947393, 947400, 947404, 947407, 947413, 947414, 947415, 947420, 947423, 947426, 947429, 947441, 947442, 947445, 947449, 947457, 947461, 947465, 947474, 947482, 947493, 947495, 947499, 947506, 947512, 947519, 947524, 947526, 947527, 947540, 947552, 947555, 947567, 947569, 947578, 947582, 947584, 947590, 947655, 947666, 947670, 947672, 947674, 947677, 947679, 947682, 947684, 947685, 947686, 947687, 947688, 947689, 947691, 947692, 947694, 947696, 947703, 947708, 947715, 947717, 947718, 947719, 947721, 947723, 947724, 947726, 947742, 947749, 947754, 947758, 947759, 947761, 947775, 947776, 947779, 947780, 947783, 947788, 947789, 947791, 947792, 947794, 947795, 947802, 947803, 947809, 947816, 947817, 947828, 947839, 947846, 947847, 947851, 947854, 947859, 947882, 947894, 947895, 947903, 947906, 947912, 947923, 947925, 947932, 947939, 947940, 947944, 947946, 947954, 947958, 947974, 947978, 948014, 948016, 948027, 948041, 948044, 948067, 948074, 948079, 948080, 948087, 948103, 948113, 948115, 948117, 948123, 948124, 948125, 948130, 948131, 948132, 948134, 948154, 948157, 948163, 948183, 948200, 948204, 948211, 948217, 948218, 948222, 948225, 948241, 948246, 948248, 948256, 948260, 948263, 948267, 948269, 948274, 948277, 948278, 948286, 948290, 948292, 948297, 948323, 948325, 948326, 948335, 948338, 948348, 948358, 948363, 948370, 948384, 948387, 948403, 948404, 948406, 948409, 948412, 948414, 948415, 948416, 948419, 948420, 948423, 948425, 948427, 948429, 948430, 948431, 948432, 948433, 948435, 948440, 948457, 948461, 948462, 948470, 948483, 948484, 948485, 948487, 948488, 948489, 948490, 948497, 948499, 948503, 948522, 948524, 948531, 948535, 948542, 948544, 948545, 948549, 948553, 948555, 948556, 948558, 948559, 948563, 948570, 948572, 948607, 948610, 948621, 948636, 948645, 948652, 948655, 948658, 948661, 948665, 948666, 948674, 948675, 948689, 948692, 948694, 948695, 948698, 948720, 948723, 948724, 948726, 948731, 948734, 948741, 948748, 948750, 948751, 948753, 948762, 948766, 948771, 948773, 948785, 948793, 948817, 948823, 948827, 948853, 948855, 948857, 948865, 948869, 948872, 948874, 948887, 948892, 948897, 948901, 948902, 948910, 948916, 948920, 948922, 948924, 948930, 948950, 948967, 948977, 948986, 948987, 949002, 949008, 949014, 949025, 949031, 949035, 949038, 949040, 949047, 949051, 949054, 949080, 949085, 949086, 949095, 949116, 949130, 1450243, 1450249, 2847741, 2847759, 2847768
GO:0005737	CC	e	cytoplasm	521/1594	616/1997	0.00036219793391888117	2	521	0.015199244780477034	944748, 944750, 944753, 944761, 944762, 944775, 944786, 944789, 944791, 944794, 944798, 944806, 944811, 944813, 944816, 944818, 944832, 944839, 944840, 944844, 944849, 944852, 944854, 944862, 944866, 944873, 944877, 944879, 944882, 944885, 944887, 944888, 944895, 944901, 944905, 944919, 944923, 944925, 944927, 944939, 944943, 944953, 944958, 944988, 945003, 945031, 945032, 945034, 945046, 945064, 945067, 945069, 945081, 945082, 945085, 945099, 945101, 945104, 945113, 945184, 945211, 945215, 945217, 945225, 945227, 945229, 945237, 945260, 945271, 945272, 945281, 945290, 945293, 945295, 945310, 945313, 945323, 945332, 945339, 945351, 945358, 945366, 945376, 945382, 945383, 945385, 945387, 945389, 945425, 945449, 945451, 945454, 945456, 945465, 945469, 945472, 945506, 945514, 945517, 945527, 945528, 945533, 945535, 945536, 945548, 945549, 945550, 945553, 945555, 945556, 945564, 945566, 945567, 945568, 945574, 945605, 945611, 945631, 945641, 945663, 945667, 945669, 945681, 945686, 945687, 945690, 945693, 945697, 945702, 945748, 945752, 945758, 945765, 945768, 945769, 945771, 945772, 945785, 945787, 945816, 945824, 945829, 945834, 945839, 945864, 945880, 945904, 945908, 945979, 945987, 946003, 946030, 946043, 946058, 946069, 946071, 946073, 946074, 946084, 946092, 946106, 946117, 946122, 946128, 946147, 946153, 946161, 946165, 946169, 946173, 946178, 946179, 946185, 946199, 946204, 946222, 946223, 946225, 946229, 946240, 946249, 946278, 946304, 946324, 946327, 946328, 946333, 946334, 946348, 946358, 946371, 946379, 946385, 946393, 946400, 946410, 946424, 946425, 946430, 946431, 946434, 946452, 946472, 946480, 946481, 946489, 946493, 946515, 946516, 946521, 946527, 946531, 946544, 946549, 946552, 946610, 946624, 946626, 946632, 946633, 946643, 946674, 946677, 946680, 946690, 946691, 946702, 946724, 946768, 946771, 946772, 946775, 946778, 946785, 946794, 946796, 946799, 946802, 946815, 946837, 946858, 946877, 946879, 946880, 946888, 946892, 946906, 946913, 946946, 946949, 946950, 946952, 946969, 946973, 946975, 946988, 946989, 946993, 946995, 947002, 947004, 947006, 947022, 947024, 947032, 947033, 947039, 947041, 947059, 947062, 947067, 947077, 947081, 947083, 947084, 947092, 947097, 947099, 947101, 947102, 947114, 947115, 947121, 947130, 947144, 947149, 947170, 947175, 947188, 947203, 947210, 947211, 947230, 947234, 947270, 947271, 947283, 947284, 947285, 947289, 947296, 947362, 947369, 947372, 947393, 947404, 947413, 947414, 947429, 947439, 947445, 947457, 947474, 947495, 947499, 947524, 947528, 947544, 947560, 947567, 947572, 947578, 947582, 947589, 947590, 947615, 947639, 947664, 947666, 947672, 947674, 947679, 947682, 947684, 947685, 947688, 947689, 947691, 947694, 947703, 947708, 947709, 947721, 947725, 947726, 947742, 947744, 947753, 947754, 947758, 947759, 947761, 947783, 947789, 947794, 947821, 947838, 947847, 947848, 947853, 947854, 947859, 947861, 947864, 947894, 947916, 947923, 947927, 947931, 947934, 947935, 947940, 947954, 947955, 947968, 947974, 947978, 948005, 948007, 948014, 948016, 948044, 948074, 948079, 948080, 948087, 948103, 948115, 948123, 948124, 948125, 948130, 948132, 948141, 948157, 948163, 948178, 948200, 948211, 948217, 948218, 948221, 948222, 948241, 948246, 948248, 948256, 948260, 948267, 948285, 948286, 948290, 948310, 948326, 948346, 948355, 948360, 948362, 948370, 948384, 948403, 948404, 948409, 948412, 948414, 948415, 948419, 948420, 948424, 948429, 948430, 948433, 948434, 948435, 948455, 948461, 948463, 948464, 948470, 948479, 948496, 948497, 948499, 948502, 948512, 948513, 948520, 948522, 948523, 948531, 948535, 948545, 948556, 948559, 948563, 948610, 948645, 948652, 948655, 948660, 948661, 948665, 948670, 948674, 948675, 948684, 948692, 948694, 948695, 948706, 948710, 948724, 948726, 948734, 948748, 948750, 948751, 948752, 948753, 948762, 948766, 948771, 948773, 948774, 948785, 948791, 948823, 948853, 948855, 948857, 948865, 948869, 948874, 948892, 948894, 948897, 948899, 948902, 948909, 948910, 948913, 948917, 948922, 948950, 948967, 948971, 948987, 949002, 949020, 949025, 949035, 949038, 949040, 949054, 949060, 949065, 949097, 949116, 949130, 2847756, 2847759
GO:0005886	CC	p	plasma membrane	296/1594	413/1997	7.0647013635155875e-06	3	296	0.0005899025638535515	944750, 944778, 944799, 944801, 944803, 944814, 944817, 944822, 944830, 944833, 944854, 944871, 944876, 944893, 944894, 944896, 944918, 944936, 944971, 944994, 945028, 945070, 945080, 945084, 945099, 945102, 945108, 945112, 945182, 945184, 945191, 945199, 945201, 945222, 945228, 945240, 945241, 945254, 945292, 945300, 945305, 945316, 945322, 945324, 945328, 945341, 945347, 945350, 945368, 945374, 945401, 945402, 945414, 945420, 945455, 945457, 945460, 945476, 945489, 945491, 945496, 945504, 945521, 945530, 945540, 945556, 945566, 945600, 945602, 945615, 945641, 945665, 945673, 945677, 945680, 945691, 945693, 945740, 945752, 945782, 945802, 945810, 945818, 945821, 945823, 945835, 945841, 945858, 945866, 945878, 945883, 945893, 945909, 945910, 945978, 945987, 946018, 946033, 946056, 946057, 946076, 946096, 946106, 946132, 946137, 946144, 946158, 946172, 946178, 946215, 946228, 946238, 946290, 946312, 946327, 946332, 946334, 946335, 946342, 946344, 946345, 946350, 946355, 946399, 946400, 946431, 946454, 946471, 946487, 946495, 946553, 946566, 946625, 946628, 946653, 946672, 946677, 946678, 946685, 946693, 946704, 946713, 946717, 946738, 946746, 946751, 946753, 946757, 946759, 946761, 946762, 946764, 946792, 946822, 946869, 946882, 946884, 946889, 946895, 946897, 946970, 946971, 946990, 946992, 947011, 947040, 947051, 947053, 947059, 947069, 947135, 947139, 947148, 947157, 947166, 947235, 947257, 947259, 947271, 947276, 947302, 947303, 947304, 947322, 947377, 947404, 947415, 947416, 947499, 947526, 947561, 947580, 947605, 947611, 947614, 947643, 947655, 947668, 947673, 947690, 947712, 947725, 947729, 947731, 947787, 947788, 947799, 947838, 947865, 947907, 947930, 947966, 947968, 947972, 947978, 948009, 948024, 948030, 948031, 948032, 948033, 948039, 948043, 948048, 948056, 948058, 948063, 948064, 948074, 948075, 948083, 948118, 948121, 948148, 948175, 948203, 948214, 948217, 948220, 948222, 948224, 948240, 948242, 948243, 948244, 948245, 948247, 948252, 948254, 948262, 948264, 948311, 948319, 948322, 948326, 948328, 948351, 948405, 948422, 948428, 948446, 948458, 948486, 948521, 948537, 948541, 948575, 948577, 948591, 948626, 948659, 948698, 948725, 948727, 948728, 948735, 948761, 948795, 948870, 948876, 948900, 948914, 948933, 948980, 948992, 949007, 949036, 949048, 949082, 949098, 949105, 949120, 949133, 1450304, 2847737, 2847743
GO:0016021	CC	p	integral component of membrane	209/1594	291/1997	0.0003640537671970547	3	209	0.015199244780477034	944799, 944801, 944803, 944814, 944822, 944830, 944856, 944870, 944871, 944876, 944894, 944918, 944936, 944967, 944971, 944994, 945004, 945028, 945080, 945084, 945102, 945108, 945185, 945191, 945193, 945199, 945228, 945240, 945292, 945316, 945322, 945324, 945328, 945341, 945347, 945350, 945374, 945401, 945420, 945460, 945496, 945504, 945530, 945540, 945554, 945571, 945602, 945615, 945649, 945665, 945673, 945677, 945680, 945691, 945749, 945810, 945821, 945823, 945841, 945858, 945878, 945883, 945893, 945910, 945978, 946018, 946033, 946056, 946057, 946076, 946106, 946144, 946158, 946228, 946238, 946242, 946246, 946288, 946290, 946332, 946334, 946335, 946342, 946344, 946345, 946350, 946355, 946399, 946427, 946471, 946487, 946495, 946540, 946553, 946566, 946625, 946628, 946672, 946678, 946685, 946693, 946704, 946716, 946717, 946751, 946761, 946764, 946820, 946822, 946869, 946882, 946884, 946895, 946897, 946956, 946981, 946992, 947040, 947053, 947069, 947135, 947157, 947166, 947235, 947257, 947259, 947303, 947322, 947416, 947521, 947555, 947561, 947580, 947605, 947611, 947614, 947643, 947655, 947668, 947690, 947712, 947731, 947787, 947799, 947865, 947907, 947930, 947966, 947972, 948009, 948024, 948030, 948032, 948033, 948039, 948043, 948048, 948058, 948063, 948064, 948075, 948083, 948118, 948148, 948214, 948220, 948224, 948247, 948252, 948262, 948307, 948311, 948319, 948322, 948328, 948351, 948405, 948422, 948428, 948446, 948458, 948486, 948521, 948548, 948575, 948577, 948591, 948626, 948659, 948698, 948725, 948727, 948733, 948735, 948761, 948795, 948870, 948876, 948900, 948914, 948933, 948992, 949042, 949048, 949098, 949105, 949120, 949133, 2847743
GO:0005887	CC	p	integral component of plasma membrane	134/1594	192/1997	0.0006070161571777586	4	134	0.020274339649737138	944799, 944803, 944814, 944822, 944871, 944894, 944918, 944936, 944964, 944971, 944994, 945080, 945084, 945102, 945108, 945222, 945228, 945240, 945292, 945328, 945341, 945347, 945350, 945374, 945420, 945455, 945457, 945460, 945504, 945530, 945540, 945602, 945615, 945665, 945673, 945691, 945858, 945883, 945910, 945978, 946018, 946033, 946056, 946106, 946144, 946228, 946332, 946334, 946342, 946344, 946345, 946350, 946355, 946399, 946625, 946628, 946641, 946653, 946672, 946678, 946693, 946717, 946751, 946761, 946764, 946792, 946869, 946882, 946884, 946895, 946897, 946956, 946992, 947040, 947053, 947135, 947157, 947166, 947235, 947257, 947259, 947303, 947416, 947555, 947580, 947643, 947655, 947690, 947712, 947731, 947787, 947799, 947930, 947934, 947966, 948009, 948033, 948039, 948043, 948063, 948064, 948083, 948118, 948131, 948148, 948214, 948220, 948224, 948247, 948252, 948262, 948311, 948319, 948328, 948351, 948428, 948446, 948486, 948521, 948541, 948575, 948626, 948659, 948725, 948727, 948761, 948870, 948900, 948914, 948933, 948992, 949048, 949105, 2847743
GO:0016020	CC	p	membrane	339/1594	457/1997	0.0008820216834215023	2	339	0.024549603521898482	944750, 944753, 944778, 944799, 944801, 944803, 944814, 944817, 944822, 944830, 944854, 944856, 944870, 944871, 944872, 944876, 944893, 944894, 944896, 944918, 944936, 944964, 944967, 944971, 944994, 945004, 945011, 945028, 945070, 945080, 945084, 945099, 945102, 945108, 945112, 945173, 945182, 945185, 945189, 945191, 945193, 945199, 945201, 945222, 945228, 945240, 945241, 945254, 945292, 945300, 945305, 945316, 945322, 945324, 945328, 945341, 945347, 945350, 945368, 945374, 945381, 945401, 945402, 945420, 945428, 945455, 945457, 945460, 945476, 945489, 945491, 945492, 945494, 945496, 945504, 945521, 945530, 945540, 945554, 945556, 945571, 945582, 945583, 945602, 945604, 945615, 945641, 945649, 945655, 945665, 945673, 945677, 945680, 945691, 945693, 945752, 945775, 945782, 945802, 945810, 945818, 945821, 945823, 945841, 945858, 945866, 945878, 945883, 945893, 945910, 945978, 945987, 946018, 946033, 946056, 946057, 946058, 946076, 946096, 946106, 946132, 946137, 946144, 946158, 946172, 946175, 946228, 946238, 946242, 946246, 946257, 946288, 946290, 946301, 946312, 946327, 946332, 946334, 946335, 946342, 946344, 946345, 946350, 946355, 946399, 946427, 946454, 946471, 946487, 946495, 946525, 946540, 946553, 946566, 946625, 946628, 946653, 946672, 946678, 946685, 946686, 946693, 946704, 946713, 946716, 946717, 946738, 946751, 946757, 946759, 946761, 946762, 946764, 946782, 946792, 946801, 946820, 946822, 946869, 946882, 946884, 946889, 946895, 946897, 946954, 946956, 946970, 946971, 946972, 946981, 946982, 946990, 946992, 946996, 947011, 947040, 947051, 947053, 947059, 947069, 947086, 947135, 947139, 947148, 947157, 947166, 947184, 947235, 947257, 947259, 947271, 947276, 947302, 947303, 947304, 947322, 947377, 947416, 947426, 947499, 947521, 947526, 947555, 947561, 947580, 947605, 947611, 947614, 947643, 947655, 947663, 947668, 947673, 947690, 947712, 947725, 947729, 947731, 947787, 947788, 947799, 947838, 947865, 947907, 947930, 947966, 947968, 947972, 947978, 948009, 948022, 948024, 948030, 948031, 948032, 948033, 948039, 948043, 948048, 948056, 948058, 948063, 948064, 948075, 948083, 948118, 948121, 948148, 948175, 948203, 948214, 948220, 948224, 948240, 948242, 948243, 948244, 948245, 948247, 948252, 948254, 948262, 948264, 948307, 948311, 948319, 948322, 948326, 948328, 948351, 948370, 948405, 948422, 948428, 948446, 948458, 948486, 948521, 948536, 948537, 948541, 948548, 948575, 948577, 948591, 948626, 948659, 948670, 948698, 948725, 948727, 948728, 948733, 948735, 948761, 948795, 948833, 948870, 948876, 948900, 948908, 948914, 948933, 948980, 948981, 948988, 948992, 949036, 949042, 949048, 949082, 949098, 949105, 949113, 949120, 949133, 1450304, 2847737, 2847743
