# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0008652	BP	e	cellular amino acid biosynthetic process	87/1583	89/1997	3.210708293357351e-07	7	87	0.00047197411912353065	944762, 944775, 944798, 944844, 944862, 945031, 945076, 945109, 945198, 945221, 945258, 945281, 945519, 945527, 945528, 945605, 945642, 945768, 945771, 945803, 945846, 946204, 946210, 946229, 946240, 946425, 946515, 946516, 946521, 946531, 946544, 946549, 946551, 946552, 946680, 946797, 946814, 946877, 946888, 946952, 947022, 947081, 947084, 947115, 947231, 947239, 947267, 947289, 947313, 947465, 947498, 947590, 947723, 947724, 947776, 947864, 947927, 947939, 948126, 948182, 948183, 948277, 948278, 948286, 948287, 948310, 948313, 948323, 948432, 948433, 948434, 948435, 948455, 948456, 948463, 948464, 948513, 948522, 948531, 948542, 948563, 948771, 948774, 948793, 948913, 949025, 2847759
GO:0005829	CC	e	cytosol	746/1583	826/1997	3.569672352526465e-26	2	746	5.961352828719196e-24	944744, 944748, 944750, 944753, 944759, 944760, 944761, 944762, 944774, 944775, 944777, 944789, 944790, 944796, 944798, 944807, 944813, 944817, 944821, 944832, 944839, 944840, 944849, 944854, 944857, 944862, 944864, 944865, 944866, 944873, 944877, 944879, 944881, 944882, 944885, 944895, 944905, 944939, 944955, 944958, 944983, 944988, 944989, 944993, 945003, 945013, 945017, 945031, 945032, 945048, 945051, 945054, 945060, 945063, 945066, 945067, 945068, 945074, 945076, 945081, 945083, 945085, 945087, 945096, 945097, 945098, 945099, 945104, 945113, 945153, 945154, 945158, 945184, 945198, 945215, 945220, 945221, 945225, 945226, 945227, 945235, 945237, 945258, 945260, 945271, 945272, 945276, 945279, 945281, 945282, 945283, 945284, 945288, 945290, 945295, 945303, 945307, 945310, 945312, 945313, 945314, 945323, 945333, 945339, 945351, 945354, 945357, 945358, 945366, 945372, 945378, 945382, 945387, 945389, 945396, 945398, 945399, 945412, 945424, 945425, 945432, 945454, 945465, 945469, 945472, 945483, 945503, 945506, 945509, 945514, 945517, 945527, 945528, 945533, 945535, 945537, 945539, 945542, 945549, 945551, 945553, 945556, 945568, 945574, 945600, 945605, 945609, 945611, 945612, 945618, 945632, 945633, 945637, 945642, 945645, 945650, 945651, 945654, 945656, 945657, 945667, 945669, 945672, 945676, 945681, 945686, 945690, 945695, 945697, 945702, 945730, 945740, 945741, 945744, 945747, 945749, 945754, 945756, 945763, 945764, 945766, 945768, 945771, 945772, 945778, 945785, 945787, 945794, 945824, 945827, 945829, 945837, 945838, 945840, 945846, 945848, 945851, 945854, 945855, 945860, 945862, 945864, 945865, 945870, 945874, 945876, 945879, 945880, 945887, 945906, 945908, 945964, 945978, 945979, 945980, 946003, 946025, 946030, 946031, 946043, 946054, 946074, 946084, 946085, 946086, 946116, 946122, 946128, 946129, 946132, 946149, 946151, 946159, 946161, 946162, 946164, 946169, 946177, 946178, 946179, 946190, 946199, 946204, 946207, 946209, 946210, 946222, 946223, 946225, 946230, 946234, 946249, 946254, 946278, 946304, 946315, 946324, 946327, 946331, 946333, 946334, 946357, 946364, 946367, 946368, 946370, 946379, 946380, 946384, 946385, 946393, 946398, 946400, 946405, 946410, 946415, 946425, 946431, 946441, 946452, 946453, 946472, 946480, 946489, 946493, 946508, 946515, 946516, 946521, 946527, 946531, 946538, 946541, 946549, 946551, 946554, 946556, 946560, 946572, 946593, 946597, 946598, 946605, 946607, 946609, 946610, 946612, 946614, 946624, 946627, 946632, 946633, 946634, 946636, 946643, 946648, 946663, 946665, 946674, 946676, 946680, 946691, 946694, 946695, 946702, 946713, 946724, 946732, 946733, 946747, 946751, 946767, 946768, 946775, 946778, 946781, 946783, 946785, 946794, 946797, 946799, 946802, 946804, 946805, 946806, 946814, 946831, 946837, 946841, 946858, 946877, 946879, 946880, 946881, 946885, 946903, 946906, 946913, 946924, 946926, 946932, 946941, 946946, 946949, 946950, 946952, 946953, 946957, 946960, 946963, 946969, 946973, 946974, 946975, 946979, 946985, 946989, 946991, 946993, 946995, 946999, 947002, 947004, 947006, 947014, 947022, 947024, 947032, 947033, 947036, 947039, 947043, 947049, 947051, 947055, 947059, 947066, 947068, 947072, 947077, 947087, 947096, 947097, 947099, 947101, 947102, 947117, 947119, 947120, 947121, 947129, 947130, 947157, 947160, 947168, 947175, 947178, 947188, 947206, 947214, 947234, 947239, 947263, 947266, 947267, 947273, 947285, 947296, 947306, 947334, 947369, 947372, 947376, 947378, 947380, 947384, 947385, 947390, 947393, 947394, 947400, 947404, 947407, 947413, 947414, 947415, 947420, 947426, 947429, 947441, 947442, 947445, 947449, 947457, 947461, 947465, 947474, 947482, 947493, 947495, 947498, 947499, 947501, 947506, 947512, 947524, 947526, 947527, 947540, 947555, 947567, 947569, 947578, 947582, 947590, 947666, 947670, 947672, 947674, 947677, 947679, 947680, 947682, 947684, 947685, 947686, 947687, 947688, 947689, 947691, 947692, 947694, 947696, 947703, 947708, 947715, 947717, 947718, 947719, 947721, 947723, 947724, 947726, 947742, 947745, 947749, 947754, 947758, 947759, 947761, 947775, 947776, 947779, 947780, 947783, 947788, 947789, 947791, 947792, 947794, 947795, 947802, 947803, 947809, 947815, 947816, 947817, 947828, 947839, 947846, 947847, 947851, 947854, 947856, 947859, 947894, 947895, 947903, 947906, 947911, 947912, 947922, 947925, 947932, 947939, 947944, 947946, 947954, 947958, 947978, 948012, 948016, 948041, 948044, 948067, 948074, 948079, 948080, 948087, 948113, 948115, 948117, 948123, 948124, 948125, 948126, 948130, 948131, 948132, 948134, 948138, 948139, 948147, 948157, 948159, 948163, 948171, 948183, 948200, 948204, 948211, 948217, 948218, 948222, 948241, 948246, 948248, 948250, 948260, 948263, 948267, 948269, 948274, 948277, 948278, 948286, 948290, 948297, 948299, 948313, 948321, 948323, 948325, 948326, 948331, 948335, 948338, 948347, 948356, 948361, 948363, 948370, 948384, 948394, 948403, 948404, 948406, 948409, 948412, 948414, 948415, 948416, 948419, 948420, 948423, 948425, 948427, 948429, 948430, 948431, 948432, 948433, 948435, 948438, 948440, 948457, 948461, 948477, 948483, 948484, 948485, 948487, 948488, 948489, 948490, 948497, 948498, 948499, 948503, 948522, 948531, 948535, 948542, 948544, 948545, 948552, 948553, 948556, 948558, 948559, 948563, 948570, 948572, 948585, 948607, 948610, 948621, 948645, 948652, 948655, 948658, 948661, 948665, 948666, 948667, 948674, 948675, 948688, 948689, 948692, 948694, 948695, 948698, 948720, 948723, 948724, 948726, 948731, 948734, 948741, 948748, 948751, 948753, 948762, 948766, 948767, 948771, 948773, 948777, 948785, 948793, 948796, 948817, 948823, 948853, 948857, 948865, 948869, 948872, 948874, 948878, 948882, 948887, 948892, 948897, 948901, 948902, 948910, 948916, 948920, 948930, 948950, 948967, 948977, 948986, 948987, 949002, 949008, 949014, 949025, 949031, 949035, 949038, 949040, 949045, 949047, 949051, 949054, 949080, 949085, 949095, 949116, 949130, 1450243, 1450249, 2847759
GO:0005737	CC	e	cytoplasm	533/1583	616/1997	4.701892160887436e-08	2	533	2.7367018290004965e-06	944748, 944750, 944753, 944761, 944762, 944775, 944786, 944789, 944794, 944798, 944810, 944813, 944816, 944821, 944832, 944838, 944839, 944840, 944844, 944849, 944852, 944854, 944862, 944865, 944866, 944873, 944877, 944879, 944882, 944885, 944888, 944895, 944905, 944919, 944925, 944939, 944943, 944953, 944958, 944988, 944989, 945003, 945031, 945032, 945067, 945081, 945082, 945085, 945097, 945099, 945101, 945104, 945113, 945181, 945184, 945211, 945215, 945217, 945225, 945227, 945229, 945237, 945239, 945260, 945271, 945272, 945281, 945290, 945295, 945310, 945313, 945323, 945332, 945339, 945351, 945354, 945357, 945358, 945366, 945376, 945382, 945383, 945385, 945387, 945389, 945425, 945449, 945451, 945454, 945456, 945465, 945469, 945472, 945506, 945510, 945514, 945517, 945527, 945528, 945533, 945535, 945536, 945539, 945548, 945549, 945550, 945553, 945555, 945556, 945564, 945566, 945567, 945568, 945570, 945574, 945605, 945611, 945631, 945641, 945667, 945669, 945681, 945683, 945686, 945687, 945690, 945693, 945697, 945702, 945752, 945756, 945758, 945765, 945768, 945769, 945771, 945772, 945785, 945787, 945807, 945816, 945824, 945829, 945839, 945842, 945864, 945880, 945887, 945904, 945908, 945979, 945987, 945998, 946003, 946030, 946043, 946069, 946074, 946084, 946106, 946117, 946122, 946128, 946147, 946153, 946161, 946169, 946173, 946178, 946179, 946185, 946195, 946199, 946204, 946222, 946223, 946225, 946229, 946234, 946240, 946249, 946278, 946304, 946324, 946327, 946328, 946333, 946334, 946358, 946367, 946379, 946385, 946393, 946400, 946410, 946425, 946430, 946431, 946434, 946452, 946472, 946480, 946489, 946493, 946515, 946516, 946521, 946527, 946531, 946544, 946549, 946552, 946597, 946605, 946610, 946614, 946624, 946626, 946632, 946633, 946643, 946674, 946677, 946680, 946691, 946702, 946724, 946732, 946768, 946771, 946772, 946775, 946778, 946781, 946785, 946794, 946796, 946799, 946802, 946815, 946837, 946841, 946858, 946877, 946879, 946880, 946888, 946892, 946906, 946913, 946946, 946949, 946950, 946952, 946969, 946973, 946975, 946988, 946989, 946993, 946995, 947002, 947004, 947006, 947018, 947022, 947024, 947032, 947033, 947036, 947037, 947039, 947041, 947049, 947055, 947059, 947067, 947077, 947081, 947084, 947097, 947099, 947101, 947102, 947114, 947115, 947121, 947130, 947144, 947149, 947155, 947170, 947175, 947178, 947188, 947210, 947230, 947234, 947253, 947271, 947284, 947285, 947289, 947296, 947324, 947362, 947369, 947372, 947375, 947384, 947385, 947386, 947393, 947404, 947413, 947414, 947429, 947439, 947444, 947445, 947457, 947474, 947495, 947498, 947499, 947524, 947528, 947532, 947544, 947560, 947567, 947572, 947578, 947582, 947589, 947590, 947615, 947630, 947648, 947666, 947672, 947674, 947679, 947680, 947682, 947684, 947685, 947688, 947689, 947691, 947694, 947703, 947708, 947709, 947721, 947725, 947726, 947742, 947744, 947753, 947754, 947755, 947758, 947759, 947761, 947783, 947789, 947794, 947821, 947838, 947847, 947848, 947854, 947859, 947864, 947881, 947894, 947909, 947916, 947922, 947927, 947931, 947934, 947935, 947954, 947955, 947978, 948005, 948007, 948016, 948044, 948074, 948079, 948080, 948087, 948115, 948123, 948124, 948125, 948126, 948130, 948132, 948138, 948139, 948141, 948157, 948159, 948163, 948192, 948200, 948211, 948217, 948218, 948221, 948222, 948233, 948241, 948246, 948248, 948250, 948260, 948267, 948285, 948286, 948290, 948310, 948324, 948326, 948346, 948347, 948349, 948356, 948360, 948361, 948362, 948370, 948384, 948403, 948404, 948409, 948412, 948414, 948415, 948419, 948420, 948424, 948429, 948430, 948433, 948434, 948435, 948455, 948456, 948461, 948463, 948464, 948479, 948497, 948499, 948512, 948513, 948520, 948522, 948523, 948531, 948535, 948545, 948556, 948559, 948563, 948566, 948585, 948610, 948640, 948645, 948652, 948655, 948661, 948665, 948670, 948674, 948675, 948684, 948688, 948692, 948694, 948695, 948710, 948724, 948726, 948734, 948748, 948751, 948752, 948753, 948762, 948766, 948767, 948771, 948773, 948774, 948785, 948791, 948823, 948853, 948857, 948865, 948869, 948874, 948892, 948897, 948899, 948902, 948909, 948910, 948913, 948917, 948950, 948967, 948971, 948987, 949002, 949025, 949035, 949038, 949040, 949054, 949060, 949065, 949097, 949116, 949130, 2847759
GO:0005840	CC	e	ribosome	37/1583	37/1997	0.0002914896070576344	5	37	0.0080683088767213	944759, 944774, 945190, 945536, 945618, 945657, 946030, 946941, 947096, 947101, 947103, 947674, 947686, 947791, 947792, 947795, 947797, 947798, 947801, 947802, 947803, 947806, 947807, 947809, 947816, 947817, 947819, 947828, 947846, 947874, 948425, 948483, 948484, 948489, 948490, 948720, 948723
GO:0016021	CC	p	integral component of membrane	194/1583	291/1997	4.916230830539814e-08	3	194	2.7367018290004965e-06	944799, 944801, 944815, 944830, 944843, 944856, 944870, 944876, 944894, 944918, 944936, 944967, 944971, 944994, 945004, 945080, 945084, 945102, 945108, 945128, 945136, 945143, 945185, 945191, 945192, 945193, 945199, 945213, 945228, 945292, 945316, 945322, 945324, 945328, 945341, 945347, 945350, 945374, 945400, 945420, 945460, 945464, 945496, 945504, 945525, 945530, 945540, 945554, 945571, 945579, 945594, 945602, 945615, 945649, 945651, 945677, 945691, 945749, 945810, 945823, 945843, 945858, 945893, 945910, 945978, 946015, 946018, 946033, 946056, 946076, 946106, 946144, 946238, 946242, 946246, 946288, 946326, 946334, 946335, 946344, 946345, 946350, 946355, 946487, 946495, 946526, 946540, 946567, 946576, 946628, 946672, 946693, 946695, 946704, 946716, 946717, 946751, 946761, 946764, 946820, 946822, 946869, 946882, 946895, 946897, 946956, 946981, 946992, 947040, 947069, 947135, 947145, 947157, 947166, 947235, 947257, 947259, 947264, 947322, 947416, 947436, 947521, 947555, 947580, 947605, 947614, 947643, 947668, 947690, 947712, 947720, 947731, 947787, 947799, 947815, 947865, 947887, 947930, 947966, 947972, 948032, 948033, 948039, 948058, 948063, 948064, 948075, 948118, 948148, 948214, 948220, 948224, 948247, 948252, 948262, 948311, 948319, 948321, 948328, 948351, 948383, 948395, 948405, 948422, 948446, 948458, 948468, 948486, 948532, 948548, 948575, 948577, 948657, 948659, 948697, 948698, 948725, 948727, 948761, 948778, 948789, 948795, 948870, 948876, 948888, 948914, 948933, 948992, 949039, 949042, 949105, 949120, 949133, 2847743
GO:0005886	CC	p	plasma membrane	289/1583	413/1997	4.0574905190694596e-07	3	289	1.6940022917114994e-05	944750, 944799, 944801, 944815, 944817, 944821, 944830, 944833, 944843, 944854, 944876, 944893, 944894, 944896, 944918, 944936, 944971, 944994, 945070, 945080, 945084, 945099, 945102, 945108, 945112, 945136, 945143, 945182, 945184, 945191, 945192, 945199, 945201, 945213, 945228, 945241, 945254, 945292, 945300, 945305, 945316, 945322, 945324, 945328, 945341, 945347, 945350, 945368, 945374, 945400, 945402, 945414, 945420, 945435, 945455, 945457, 945460, 945464, 945476, 945491, 945496, 945504, 945508, 945525, 945530, 945540, 945556, 945566, 945579, 945594, 945600, 945602, 945615, 945641, 945651, 945677, 945691, 945693, 945740, 945741, 945752, 945780, 945782, 945802, 945810, 945818, 945823, 945843, 945858, 945866, 945887, 945893, 945909, 945910, 945978, 945987, 946018, 946033, 946056, 946076, 946096, 946106, 946132, 946144, 946172, 946178, 946215, 946238, 946323, 946326, 946327, 946334, 946335, 946344, 946345, 946350, 946355, 946400, 946422, 946431, 946454, 946487, 946495, 946526, 946555, 946567, 946576, 946604, 946628, 946653, 946672, 946677, 946693, 946695, 946704, 946713, 946717, 946733, 946735, 946738, 946746, 946751, 946753, 946757, 946759, 946761, 946762, 946764, 946789, 946792, 946822, 946869, 946882, 946889, 946895, 946897, 946970, 946990, 946992, 947011, 947036, 947040, 947051, 947059, 947069, 947135, 947139, 947145, 947148, 947157, 947166, 947235, 947253, 947257, 947259, 947264, 947271, 947276, 947302, 947304, 947322, 947404, 947415, 947416, 947436, 947496, 947499, 947526, 947580, 947605, 947614, 947643, 947668, 947673, 947690, 947712, 947720, 947725, 947731, 947787, 947788, 947799, 947815, 947838, 947865, 947887, 947930, 947966, 947967, 947972, 947978, 948003, 948032, 948033, 948039, 948056, 948058, 948063, 948064, 948065, 948074, 948075, 948118, 948121, 948129, 948148, 948175, 948203, 948214, 948217, 948220, 948222, 948224, 948242, 948243, 948244, 948245, 948247, 948252, 948254, 948262, 948264, 948311, 948319, 948321, 948326, 948328, 948351, 948383, 948395, 948405, 948422, 948446, 948458, 948486, 948532, 948537, 948541, 948575, 948577, 948657, 948659, 948667, 948673, 948697, 948698, 948725, 948727, 948728, 948761, 948778, 948789, 948795, 948870, 948876, 948888, 948914, 948933, 948980, 948992, 949007, 949036, 949039, 949105, 949120, 949133, 1450304, 2847737, 2847743
GO:0016020	CC	p	membrane	328/1583	457/1997	1.334540485451642e-05	2	328	0.0004457365221408484	944750, 944753, 944799, 944801, 944815, 944817, 944821, 944830, 944843, 944854, 944856, 944870, 944872, 944876, 944893, 944894, 944896, 944918, 944936, 944967, 944971, 944994, 945004, 945011, 945070, 945080, 945084, 945099, 945102, 945108, 945112, 945128, 945136, 945143, 945173, 945182, 945185, 945189, 945191, 945192, 945193, 945199, 945201, 945213, 945228, 945241, 945254, 945292, 945300, 945305, 945316, 945322, 945324, 945328, 945341, 945347, 945350, 945368, 945374, 945381, 945400, 945402, 945420, 945435, 945455, 945457, 945460, 945464, 945467, 945476, 945491, 945492, 945494, 945496, 945504, 945508, 945525, 945530, 945540, 945554, 945556, 945571, 945579, 945582, 945583, 945594, 945602, 945615, 945641, 945649, 945651, 945655, 945677, 945691, 945693, 945741, 945752, 945775, 945780, 945782, 945802, 945810, 945818, 945823, 945843, 945858, 945866, 945887, 945893, 945910, 945978, 945987, 946015, 946018, 946033, 946056, 946076, 946096, 946106, 946132, 946144, 946172, 946175, 946238, 946242, 946246, 946257, 946288, 946301, 946323, 946326, 946327, 946334, 946335, 946344, 946345, 946350, 946355, 946422, 946454, 946487, 946495, 946525, 946526, 946540, 946555, 946567, 946576, 946604, 946628, 946653, 946672, 946686, 946693, 946695, 946704, 946713, 946716, 946717, 946733, 946735, 946738, 946751, 946757, 946759, 946761, 946762, 946764, 946782, 946789, 946792, 946801, 946820, 946822, 946869, 946882, 946889, 946895, 946897, 946954, 946956, 946970, 946981, 946982, 946990, 946992, 946996, 947011, 947029, 947036, 947040, 947051, 947059, 947069, 947086, 947135, 947139, 947145, 947148, 947157, 947166, 947184, 947235, 947253, 947257, 947259, 947264, 947271, 947276, 947302, 947304, 947322, 947416, 947426, 947436, 947496, 947499, 947521, 947526, 947555, 947580, 947605, 947614, 947643, 947663, 947668, 947673, 947690, 947712, 947720, 947725, 947731, 947787, 947788, 947799, 947815, 947838, 947865, 947887, 947930, 947966, 947967, 947972, 947978, 948003, 948022, 948032, 948033, 948039, 948056, 948058, 948063, 948064, 948065, 948075, 948118, 948121, 948147, 948148, 948175, 948203, 948214, 948220, 948224, 948242, 948243, 948244, 948245, 948247, 948252, 948254, 948262, 948264, 948311, 948319, 948321, 948326, 948328, 948351, 948370, 948383, 948395, 948405, 948422, 948446, 948458, 948468, 948486, 948532, 948536, 948537, 948541, 948548, 948575, 948577, 948657, 948659, 948670, 948673, 948697, 948698, 948725, 948727, 948728, 948761, 948778, 948789, 948795, 948833, 948870, 948876, 948888, 948908, 948914, 948933, 948980, 948981, 948992, 949036, 949039, 949042, 949105, 949113, 949120, 949133, 1450304, 2847737, 2847743
GO:0005887	CC	p	integral component of plasma membrane	132/1583	192/1997	0.0003381925876470006	4	132	0.0080683088767213	944799, 944815, 944821, 944843, 944894, 944918, 944936, 944971, 944994, 945080, 945084, 945102, 945108, 945136, 945143, 945192, 945213, 945228, 945292, 945328, 945341, 945347, 945350, 945374, 945420, 945455, 945457, 945460, 945464, 945504, 945530, 945540, 945579, 945602, 945615, 945651, 945691, 945858, 945910, 945978, 946018, 946033, 946056, 946106, 946144, 946326, 946334, 946344, 946345, 946350, 946355, 946567, 946628, 946641, 946653, 946672, 946693, 946695, 946717, 946751, 946761, 946764, 946792, 946869, 946882, 946895, 946897, 946956, 946992, 947040, 947135, 947145, 947157, 947166, 947235, 947257, 947259, 947264, 947416, 947436, 947496, 947555, 947580, 947643, 947690, 947712, 947731, 947787, 947799, 947815, 947930, 947934, 947966, 948003, 948033, 948039, 948063, 948064, 948118, 948131, 948148, 948171, 948214, 948220, 948224, 948247, 948252, 948262, 948311, 948319, 948321, 948328, 948351, 948383, 948446, 948486, 948532, 948541, 948575, 948659, 948725, 948727, 948761, 948789, 948870, 948914, 948933, 948966, 948992, 949039, 949105, 2847743
GO:0042802	MF	e	identical protein binding	275/1583	310/1997	2.96227177421816e-06	3	275	0.0047692575564912375	944760, 944762, 944786, 944789, 944821, 944834, 944838, 944839, 944849, 944854, 944861, 944873, 944882, 944888, 944895, 944919, 944925, 944955, 944958, 944988, 944989, 944996, 945003, 945032, 945057, 945074, 945081, 945082, 945083, 945084, 945087, 945096, 945099, 945101, 945102, 945108, 945112, 945123, 945127, 945154, 945212, 945215, 945225, 945258, 945272, 945276, 945279, 945281, 945284, 945290, 945303, 945323, 945332, 945333, 945354, 945382, 945385, 945389, 945396, 945397, 945420, 945454, 945469, 945503, 945506, 945510, 945512, 945530, 945549, 945553, 945554, 945571, 945583, 945600, 945605, 945641, 945645, 945654, 945672, 945697, 945730, 945740, 945741, 945744, 945747, 945768, 945771, 945777, 945778, 945794, 945824, 945829, 945837, 945870, 945876, 945887, 945909, 946033, 946056, 946085, 946116, 946117, 946132, 946149, 946151, 946159, 946162, 946172, 946175, 946178, 946179, 946195, 946229, 946230, 946234, 946240, 946255, 946278, 946304, 946326, 946345, 946367, 946370, 946387, 946410, 946425, 946485, 946527, 946551, 946552, 946554, 946567, 946598, 946605, 946612, 946614, 946632, 946663, 946680, 946699, 946732, 946771, 946782, 946794, 946802, 946814, 946826, 946877, 946879, 946892, 946942, 946952, 946954, 946970, 946979, 946982, 946985, 947002, 947022, 947039, 947051, 947054, 947077, 947084, 947099, 947120, 947139, 947166, 947175, 947178, 947206, 947221, 947253, 947263, 947266, 947322, 947334, 947376, 947385, 947386, 947394, 947404, 947407, 947415, 947416, 947454, 947521, 947526, 947544, 947578, 947590, 947661, 947666, 947672, 947727, 947742, 947753, 947775, 947787, 947812, 947839, 947864, 947865, 947921, 947942, 947995, 948007, 948022, 948025, 948124, 948163, 948169, 948192, 948200, 948217, 948218, 948221, 948222, 948246, 948267, 948269, 948278, 948286, 948296, 948297, 948299, 948313, 948319, 948321, 948326, 948328, 948360, 948370, 948405, 948409, 948412, 948420, 948423, 948429, 948430, 948431, 948440, 948461, 948499, 948535, 948542, 948544, 948552, 948559, 948562, 948563, 948570, 948655, 948665, 948684, 948710, 948722, 948726, 948752, 948766, 948767, 948771, 948789, 948813, 948853, 948874, 948882, 948986, 948987, 949031, 949045, 949051, 949095, 1450249, 2847688
