# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0008652	BP	e	cellular amino acid biosynthetic process	82/1447	89/1997	4.423084235907146e-06	7	82	0.006501933826783505	944762, 944775, 944798, 944844, 944862, 945031, 945034, 945076, 945109, 945198, 945221, 945258, 945281, 945519, 945527, 945528, 945605, 945642, 945768, 945771, 945803, 945846, 946204, 946210, 946229, 946240, 946425, 946515, 946516, 946521, 946531, 946544, 946549, 946551, 946552, 946797, 946877, 946888, 946952, 947022, 947081, 947084, 947115, 947231, 947239, 947267, 947289, 947313, 947465, 947498, 947590, 947723, 947724, 947861, 947864, 947939, 948126, 948182, 948183, 948277, 948278, 948286, 948310, 948323, 948432, 948433, 948434, 948435, 948455, 948456, 948463, 948464, 948513, 948531, 948542, 948563, 948771, 948774, 948793, 948913, 949025, 2847759
GO:0046677	BP	p	response to antibiotic	21/1447	48/1997	2.4313742469477138e-05	3	21	0.017870600715065698	944761, 944939, 945112, 945870, 945979, 946993, 947166, 947322, 947441, 947482, 947521, 947683, 947795, 947803, 947838, 947907, 947968, 948211, 948631, 948669, 2847759
GO:0005829	CC	e	cytosol	671/1447	826/1997	8.747609671224387e-14	2	671	1.4608508150944726e-11	944744, 944748, 944749, 944750, 944759, 944760, 944761, 944762, 944774, 944775, 944777, 944789, 944791, 944796, 944798, 944806, 944807, 944811, 944813, 944817, 944832, 944839, 944840, 944849, 944854, 944857, 944862, 944864, 944865, 944866, 944873, 944879, 944881, 944885, 944889, 944895, 944905, 944939, 944955, 944983, 944989, 945003, 945013, 945031, 945032, 945034, 945046, 945048, 945051, 945054, 945060, 945063, 945066, 945067, 945068, 945069, 945076, 945081, 945083, 945085, 945087, 945096, 945097, 945098, 945099, 945104, 945113, 945153, 945154, 945158, 945184, 945198, 945215, 945220, 945221, 945225, 945226, 945227, 945235, 945237, 945258, 945260, 945272, 945276, 945279, 945281, 945284, 945288, 945290, 945293, 945303, 945307, 945310, 945312, 945313, 945314, 945317, 945323, 945351, 945354, 945358, 945366, 945378, 945387, 945389, 945396, 945398, 945399, 945412, 945424, 945425, 945432, 945454, 945465, 945469, 945483, 945503, 945509, 945514, 945517, 945527, 945528, 945533, 945535, 945537, 945549, 945551, 945553, 945556, 945568, 945574, 945605, 945609, 945611, 945612, 945618, 945632, 945633, 945637, 945642, 945645, 945650, 945651, 945654, 945656, 945657, 945663, 945667, 945669, 945672, 945676, 945681, 945686, 945690, 945695, 945697, 945730, 945740, 945744, 945747, 945748, 945749, 945754, 945763, 945764, 945766, 945768, 945771, 945772, 945778, 945785, 945787, 945794, 945824, 945827, 945829, 945834, 945838, 945840, 945846, 945848, 945851, 945854, 945855, 945860, 945862, 945864, 945865, 945870, 945874, 945876, 945879, 945880, 945887, 945908, 945916, 945964, 945978, 945979, 945980, 946003, 946030, 946031, 946043, 946054, 946073, 946074, 946084, 946085, 946086, 946116, 946122, 946128, 946129, 946132, 946151, 946159, 946161, 946164, 946169, 946177, 946178, 946179, 946190, 946204, 946207, 946209, 946210, 946223, 946225, 946230, 946234, 946254, 946278, 946304, 946315, 946324, 946327, 946334, 946357, 946364, 946367, 946368, 946370, 946371, 946379, 946380, 946384, 946385, 946393, 946398, 946405, 946410, 946415, 946425, 946431, 946452, 946453, 946472, 946480, 946489, 946493, 946515, 946516, 946521, 946527, 946531, 946538, 946541, 946549, 946551, 946554, 946556, 946560, 946572, 946593, 946597, 946598, 946605, 946609, 946610, 946612, 946624, 946627, 946632, 946633, 946636, 946643, 946665, 946674, 946676, 946691, 946694, 946702, 946724, 946733, 946747, 946751, 946755, 946767, 946775, 946778, 946783, 946785, 946794, 946797, 946799, 946802, 946804, 946805, 946806, 946831, 946837, 946858, 946877, 946879, 946880, 946881, 946885, 946903, 946906, 946926, 946941, 946946, 946949, 946950, 946952, 946953, 946957, 946963, 946969, 946973, 946974, 946975, 946979, 946983, 946985, 946989, 946991, 946993, 946995, 947002, 947004, 947006, 947014, 947022, 947024, 947032, 947036, 947039, 947043, 947049, 947051, 947059, 947062, 947066, 947068, 947072, 947083, 947087, 947089, 947092, 947096, 947097, 947099, 947101, 947102, 947117, 947119, 947129, 947130, 947143, 947157, 947160, 947168, 947175, 947178, 947188, 947206, 947214, 947234, 947239, 947263, 947266, 947267, 947273, 947285, 947306, 947334, 947364, 947369, 947372, 947376, 947380, 947384, 947385, 947390, 947393, 947394, 947400, 947407, 947413, 947414, 947415, 947420, 947423, 947426, 947429, 947441, 947442, 947449, 947457, 947461, 947465, 947474, 947482, 947493, 947495, 947498, 947512, 947519, 947524, 947526, 947527, 947540, 947552, 947555, 947569, 947578, 947582, 947584, 947590, 947655, 947666, 947672, 947674, 947677, 947679, 947680, 947685, 947686, 947687, 947688, 947692, 947696, 947703, 947708, 947715, 947717, 947718, 947719, 947721, 947723, 947724, 947726, 947742, 947745, 947749, 947754, 947758, 947761, 947775, 947779, 947780, 947788, 947789, 947791, 947792, 947794, 947795, 947802, 947803, 947809, 947815, 947816, 947817, 947828, 947839, 947846, 947851, 947854, 947856, 947859, 947882, 947894, 947895, 947903, 947906, 947911, 947912, 947923, 947925, 947932, 947939, 947946, 947958, 947974, 947978, 948012, 948014, 948041, 948044, 948067, 948074, 948087, 948115, 948117, 948123, 948124, 948126, 948130, 948131, 948132, 948139, 948154, 948157, 948162, 948163, 948183, 948200, 948204, 948211, 948218, 948225, 948248, 948250, 948260, 948263, 948267, 948269, 948274, 948277, 948278, 948286, 948321, 948323, 948325, 948326, 948335, 948338, 948348, 948358, 948361, 948370, 948384, 948387, 948403, 948404, 948412, 948414, 948415, 948419, 948420, 948423, 948425, 948430, 948431, 948432, 948433, 948435, 948440, 948457, 948461, 948470, 948477, 948483, 948484, 948487, 948488, 948489, 948490, 948497, 948498, 948499, 948501, 948503, 948531, 948535, 948542, 948544, 948549, 948552, 948553, 948555, 948556, 948558, 948563, 948572, 948607, 948610, 948621, 948631, 948636, 948645, 948652, 948655, 948658, 948661, 948665, 948666, 948667, 948674, 948675, 948688, 948689, 948692, 948694, 948720, 948723, 948726, 948734, 948748, 948750, 948751, 948753, 948762, 948766, 948767, 948771, 948773, 948777, 948785, 948793, 948817, 948823, 948824, 948827, 948853, 948855, 948857, 948865, 948872, 948874, 948878, 948882, 948891, 948892, 948897, 948901, 948902, 948910, 948916, 948922, 948924, 948930, 948950, 948967, 948977, 948986, 948987, 949002, 949008, 949014, 949025, 949031, 949035, 949038, 949040, 949045, 949047, 949051, 949054, 949086, 949095, 949116, 949130, 1450243, 1450249, 2847741, 2847759, 2847768
GO:0005840	CC	e	ribosome	36/1447	37/1997	0.00012981700908560765	5	36	0.010839720258648239	944759, 944774, 945190, 945536, 945618, 945657, 946030, 946941, 947096, 947101, 947103, 947674, 947686, 947791, 947792, 947795, 947797, 947798, 947801, 947802, 947803, 947806, 947807, 947809, 947816, 947817, 947828, 947846, 947874, 948425, 948483, 948484, 948489, 948490, 948720, 948723
GO:0016021	CC	p	integral component of membrane	185/1447	291/1997	0.00036950921948166967	3	185	0.02056934655114628	944799, 944803, 944814, 944822, 944856, 944870, 944871, 944876, 944894, 944918, 944936, 944967, 944994, 945004, 945080, 945084, 945118, 945128, 945136, 945185, 945191, 945192, 945193, 945199, 945213, 945292, 945316, 945322, 945324, 945328, 945341, 945347, 945350, 945374, 945420, 945460, 945513, 945525, 945530, 945540, 945554, 945571, 945594, 945602, 945615, 945621, 945649, 945651, 945660, 945677, 945691, 945749, 945755, 945790, 945810, 945823, 945841, 945878, 945978, 945995, 946018, 946033, 946056, 946057, 946076, 946106, 946144, 946201, 946238, 946246, 946288, 946326, 946334, 946335, 946342, 946345, 946350, 946352, 946355, 946471, 946495, 946540, 946553, 946566, 946606, 946611, 946625, 946628, 946685, 946693, 946704, 946716, 946751, 946761, 946764, 946820, 946822, 946869, 946882, 946895, 946897, 946981, 946992, 947053, 947069, 947135, 947145, 947157, 947166, 947235, 947257, 947259, 947264, 947303, 947322, 947416, 947521, 947555, 947561, 947605, 947611, 947614, 947655, 947690, 947712, 947720, 947722, 947787, 947815, 947887, 947907, 947919, 947930, 947966, 947969, 947972, 948033, 948039, 948043, 948058, 948063, 948064, 948068, 948075, 948083, 948118, 948220, 948224, 948247, 948252, 948262, 948311, 948319, 948321, 948328, 948405, 948422, 948446, 948468, 948548, 948565, 948575, 948577, 948591, 948626, 948657, 948725, 948727, 948735, 948761, 948778, 948876, 948884, 948888, 948900, 948992, 949027, 949039, 949042, 949052, 949098, 949105, 949120, 949133, 2847743
GO:0005886	CC	p	plasma membrane	271/1447	413/1997	0.000654619886978999	3	271	0.027330380281373207	944750, 944799, 944803, 944814, 944817, 944822, 944833, 944854, 944871, 944876, 944893, 944894, 944896, 944918, 944936, 944994, 945070, 945080, 945084, 945099, 945112, 945118, 945136, 945182, 945184, 945191, 945192, 945199, 945201, 945213, 945222, 945241, 945254, 945292, 945300, 945305, 945316, 945322, 945324, 945328, 945341, 945347, 945350, 945368, 945374, 945402, 945420, 945435, 945455, 945460, 945476, 945489, 945491, 945513, 945525, 945526, 945530, 945540, 945556, 945594, 945602, 945615, 945621, 945651, 945660, 945670, 945677, 945691, 945740, 945752, 945755, 945782, 945790, 945802, 945810, 945818, 945823, 945835, 945841, 945866, 945878, 945887, 945909, 945978, 945987, 945995, 946018, 946033, 946056, 946057, 946076, 946106, 946132, 946144, 946178, 946201, 946215, 946238, 946321, 946326, 946327, 946334, 946335, 946342, 946345, 946350, 946352, 946355, 946431, 946451, 946454, 946471, 946495, 946553, 946555, 946566, 946582, 946606, 946611, 946625, 946628, 946653, 946677, 946685, 946693, 946704, 946733, 946738, 946746, 946751, 946753, 946757, 946759, 946761, 946762, 946764, 946792, 946822, 946869, 946882, 946889, 946895, 946897, 946990, 946992, 947011, 947036, 947051, 947053, 947059, 947069, 947135, 947139, 947145, 947148, 947157, 947166, 947235, 947253, 947257, 947259, 947264, 947271, 947276, 947302, 947303, 947304, 947322, 947377, 947415, 947416, 947526, 947561, 947605, 947611, 947614, 947655, 947673, 947690, 947712, 947720, 947722, 947725, 947729, 947787, 947788, 947815, 947838, 947887, 947907, 947919, 947930, 947953, 947966, 947967, 947968, 947969, 947972, 947978, 948003, 948033, 948039, 948043, 948056, 948058, 948063, 948064, 948065, 948068, 948074, 948075, 948083, 948118, 948121, 948129, 948175, 948203, 948220, 948224, 948240, 948242, 948243, 948244, 948245, 948247, 948252, 948254, 948262, 948264, 948311, 948319, 948321, 948326, 948328, 948405, 948422, 948446, 948537, 948565, 948575, 948577, 948591, 948626, 948657, 948667, 948725, 948727, 948728, 948735, 948761, 948778, 948876, 948884, 948888, 948891, 948900, 948980, 948992, 949007, 949027, 949036, 949039, 949052, 949082, 949098, 949105, 949120, 949133, 1450304, 2847737, 2847743
