# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0005829	CC	e	cytosol	709/1563	826/1997	2.915916985184951e-12	2	709	4.869581365258868e-10	944744, 944748, 944749, 944750, 944753, 944759, 944760, 944761, 944762, 944774, 944775, 944777, 944778, 944789, 944790, 944791, 944796, 944798, 944806, 944811, 944813, 944817, 944821, 944832, 944839, 944840, 944854, 944857, 944862, 944864, 944866, 944873, 944877, 944881, 944885, 944889, 944895, 944905, 944939, 944955, 944958, 944983, 944989, 944993, 945003, 945013, 945017, 945031, 945032, 945034, 945048, 945051, 945060, 945063, 945066, 945067, 945068, 945069, 945074, 945076, 945081, 945083, 945085, 945087, 945096, 945097, 945098, 945099, 945104, 945113, 945153, 945154, 945198, 945221, 945225, 945226, 945227, 945235, 945237, 945258, 945260, 945271, 945272, 945276, 945279, 945281, 945282, 945283, 945284, 945290, 945293, 945295, 945303, 945307, 945310, 945312, 945313, 945314, 945317, 945323, 945333, 945339, 945351, 945354, 945358, 945366, 945372, 945378, 945382, 945387, 945389, 945396, 945398, 945399, 945412, 945425, 945432, 945454, 945465, 945469, 945472, 945483, 945503, 945506, 945509, 945514, 945527, 945528, 945533, 945535, 945537, 945539, 945542, 945549, 945553, 945556, 945568, 945574, 945600, 945605, 945609, 945611, 945612, 945618, 945632, 945637, 945642, 945645, 945650, 945651, 945654, 945656, 945657, 945663, 945667, 945669, 945672, 945676, 945681, 945686, 945690, 945695, 945697, 945702, 945740, 945741, 945744, 945747, 945749, 945754, 945763, 945764, 945766, 945768, 945771, 945772, 945778, 945785, 945787, 945794, 945795, 945824, 945827, 945829, 945834, 945837, 945838, 945840, 945846, 945848, 945851, 945854, 945860, 945862, 945864, 945865, 945869, 945870, 945876, 945879, 945880, 945887, 945908, 945916, 945978, 945980, 946003, 946030, 946031, 946043, 946054, 946074, 946085, 946086, 946116, 946122, 946128, 946129, 946132, 946149, 946151, 946159, 946162, 946164, 946169, 946177, 946178, 946179, 946190, 946199, 946204, 946209, 946210, 946222, 946223, 946225, 946227, 946230, 946234, 946278, 946304, 946315, 946324, 946327, 946333, 946334, 946357, 946364, 946367, 946368, 946370, 946371, 946379, 946380, 946384, 946385, 946393, 946398, 946400, 946401, 946405, 946410, 946415, 946425, 946452, 946453, 946472, 946480, 946481, 946489, 946493, 946508, 946515, 946516, 946521, 946527, 946531, 946541, 946549, 946551, 946554, 946556, 946560, 946593, 946598, 946605, 946607, 946609, 946610, 946612, 946614, 946624, 946627, 946632, 946633, 946634, 946636, 946643, 946648, 946663, 946665, 946674, 946676, 946680, 946694, 946695, 946702, 946713, 946724, 946732, 946747, 946751, 946755, 946768, 946775, 946778, 946781, 946783, 946785, 946794, 946799, 946802, 946804, 946805, 946831, 946837, 946841, 946858, 946877, 946879, 946880, 946881, 946885, 946903, 946906, 946913, 946926, 946941, 946946, 946949, 946950, 946952, 946957, 946960, 946963, 946969, 946973, 946974, 946975, 946979, 946983, 946985, 946989, 946991, 946993, 946995, 946999, 947002, 947004, 947014, 947022, 947024, 947032, 947033, 947039, 947043, 947051, 947055, 947059, 947062, 947068, 947072, 947077, 947087, 947089, 947092, 947096, 947097, 947099, 947101, 947102, 947117, 947119, 947121, 947129, 947130, 947143, 947157, 947160, 947168, 947178, 947188, 947214, 947234, 947239, 947263, 947266, 947267, 947273, 947285, 947306, 947318, 947334, 947369, 947372, 947376, 947378, 947380, 947384, 947385, 947390, 947393, 947400, 947404, 947407, 947413, 947414, 947415, 947420, 947423, 947426, 947429, 947441, 947442, 947457, 947461, 947465, 947474, 947482, 947493, 947495, 947498, 947506, 947512, 947524, 947526, 947527, 947540, 947552, 947555, 947567, 947569, 947578, 947582, 947584, 947590, 947655, 947666, 947670, 947672, 947674, 947677, 947679, 947680, 947682, 947684, 947685, 947686, 947689, 947691, 947692, 947696, 947703, 947708, 947715, 947718, 947719, 947721, 947723, 947724, 947726, 947742, 947745, 947749, 947754, 947758, 947761, 947775, 947779, 947780, 947783, 947788, 947791, 947792, 947794, 947795, 947802, 947803, 947809, 947815, 947816, 947817, 947828, 947839, 947846, 947847, 947851, 947854, 947859, 947882, 947894, 947895, 947903, 947906, 947911, 947912, 947922, 947923, 947925, 947932, 947939, 947946, 947958, 947974, 948012, 948014, 948016, 948027, 948041, 948067, 948074, 948079, 948080, 948087, 948113, 948115, 948117, 948123, 948124, 948125, 948126, 948130, 948131, 948132, 948134, 948138, 948139, 948154, 948157, 948159, 948162, 948163, 948171, 948183, 948200, 948204, 948211, 948217, 948218, 948225, 948241, 948248, 948250, 948256, 948260, 948263, 948267, 948274, 948277, 948278, 948286, 948290, 948292, 948297, 948299, 948321, 948323, 948325, 948326, 948331, 948335, 948338, 948347, 948348, 948356, 948358, 948361, 948363, 948370, 948387, 948403, 948406, 948409, 948412, 948414, 948419, 948420, 948423, 948425, 948431, 948432, 948433, 948435, 948438, 948440, 948461, 948462, 948470, 948483, 948484, 948485, 948487, 948488, 948489, 948490, 948497, 948498, 948499, 948503, 948522, 948524, 948531, 948535, 948549, 948552, 948553, 948555, 948556, 948558, 948559, 948570, 948572, 948585, 948607, 948610, 948621, 948631, 948636, 948645, 948652, 948655, 948658, 948661, 948665, 948666, 948667, 948674, 948675, 948688, 948689, 948692, 948694, 948695, 948698, 948720, 948723, 948726, 948731, 948734, 948741, 948748, 948750, 948753, 948762, 948766, 948767, 948771, 948773, 948777, 948785, 948793, 948796, 948817, 948823, 948824, 948827, 948853, 948855, 948857, 948865, 948869, 948872, 948874, 948882, 948887, 948892, 948897, 948902, 948910, 948916, 948920, 948924, 948930, 948950, 948967, 948977, 948986, 948987, 949002, 949014, 949025, 949031, 949035, 949038, 949040, 949045, 949047, 949051, 949054, 949085, 949086, 949095, 949116, 949130, 1450243, 1450249, 2847741, 2847759, 2847768
GO:0005840	CC	e	ribosome	37/1563	37/1997	0.00016570619575667796	5	37	0.01383646734568261	944759, 944774, 945190, 945536, 945618, 945657, 946030, 946941, 947096, 947101, 947103, 947674, 947686, 947791, 947792, 947795, 947797, 947798, 947801, 947802, 947803, 947806, 947807, 947809, 947816, 947817, 947819, 947828, 947846, 947874, 948425, 948483, 948484, 948489, 948490, 948720, 948723
